YOB,Born,Alive
1900,12,0
1901,7,0
1902,0,0
1903,10,0
1904,11,0
1905,12,0
1906,8,0
1907,10,0
1908,18,0
1909,8,0
1910,22,0
1911,20,0
1912,16,0
1913,25,0
1914,18,0
1915,33,0
1916,20,0
1917,21,0
1918,30,1
1919,27,1
1920,28,1
1921,19,1
1922,23,2
1923,20,2
1924,18,2
1925,19,3
1926,18,3
1927,18,4
1928,17,4
1929,14,4
1930,12,3
1931,21,7
1932,12,4
1933,12,5
1934,6,2
1935,0,0
1936,7,3
1937,9,5
1938,7,4
1939,8,5
1940,9,6
1941,0,0
1942,6,4
1943,6,4
1944,10,7
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,5,4
1952,0,0
1953,5,4
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
